,u,g,r,i,z,redshift,class
31511,0.6035723400700294,0.5237063614360093,0.497217945102201,0.419142046952467,0.45288972099962344,0.059810478258593563,0
51961,0.47738644104518857,0.4983908294336061,0.5440797092019714,0.479309921541815,0.5349329463502522,0.21187950029679667,2
33168,0.364574324907414,0.315508310257183,0.3268966404199741,0.2797723245155485,0.2954896937784954,0.01314033514646631,0
36375,0.4377585475617346,0.38795984086459273,0.40242757011593533,0.348126223476304,0.3771950574888272,0.010925195954388848,0
15589,0.5666568434659189,0.5850543308295474,0.5914381874440183,0.4773087365332974,0.498002342473654,0.0014319058432078783,1
27459,0.5979841323175958,0.5351946831033301,0.5328152856308852,0.43816587534509643,0.4735559285183903,0.07547505904008575,0
50701,0.47307983967067485,0.46879033587881763,0.5333823802683471,0.47635379592420773,0.5275364064884205,0.40613389507495384,2
38921,0.49421624628875804,0.521665993809716,0.5832568346296341,0.5094520815433712,0.5514745106405428,0.11292133792818873,2
23507,0.5164708452910146,0.5423639265278117,0.5741772444162697,0.4701733673724451,0.5107495384622855,0.10023447510774205,0
1320,0.28787348819104386,0.2679439576498149,0.299418373562453,0.2697690459596375,0.2993128915913774,0.0013519794363553482,1
50732,0.5447814016513993,0.5366408517042235,0.5909602076781576,0.5318691469363367,0.5746999695064696,0.447322631287577,2
46702,0.6260422232382044,0.5164504047566248,0.5706961947443491,0.5062242499603138,0.609868938513076,0.0892048466683284,2
38585,0.6277966285306144,0.5551998574680489,0.5638718183838917,0.49594661895227626,0.573730387523761,0.5478955282744771,2
18330,0.43778563021800165,0.41544273039664453,0.42322981662083486,0.33923314608116856,0.3532857828479279,0.0014039335162897512,1
50112,0.5128367200424508,0.5213760019408606,0.5950726564687523,0.5338712141070796,0.5620827592087908,0.33310409164504595,2
47012,0.37260685714495556,0.3959564140325738,0.46140895675346416,0.41220339996789823,0.4689684957676507,0.08564779883152962,2
17527,0.40353570962985813,0.39842845256168957,0.4444168773440122,0.39620406476535136,0.4438392775992119,0.0014321734606817058,1
8486,0.2888746284167754,0.2759817551520941,0.3127729459401846,0.2837777821003727,0.3159824184490259,0.0013903709789007397,1
551,0.5183670902577717,0.4625640398710389,0.47524606590753615,0.4135447276317513,0.45887664949692253,0.0014048368214011166,1
7276,0.3533786302235099,0.3440450264499119,0.38944565992853586,0.3496955900754457,0.39262188067849696,0.0015298439201183991,1
20860,0.6596697017602807,0.5882376075860356,0.6070707587270547,0.5024335988773957,0.5249923285682199,0.13797265501373185,0
31129,0.5544021710191708,0.5338901935364035,0.5165214414938083,0.4297178487927191,0.4597395117100164,0.0653725492520183,0
24974,0.38267655596745664,0.3384896920210538,0.3531850212078204,0.3058124301685896,0.3288166087522248,0.0157771491795425,0
35571,0.6918764883985244,0.6259109630194031,0.642875190065312,0.49924634675671076,0.5272673310503395,0.09387308384469827,0
45233,0.4239367532760834,0.45482618493899746,0.5064134859155465,0.4606230791193216,0.5234881361756399,0.17518186669311434,2
32917,0.43974384397452204,0.3795751903427021,0.3810070891893027,0.32712149980634336,0.3521422122360842,0.02351572360553157,0
43115,0.4435918763047872,0.4745143583882518,0.520706296117579,0.4715843858521117,0.5277892969377446,0.1594031176481735,2
94,0.3845402099410791,0.3530684172319612,0.3825731817907937,0.33911890607296796,0.3755548100345109,0.001384492794558108,1
24009,0.586474003404152,0.6905218147804877,0.5916442655845962,0.4816260384648313,0.5106574863387314,0.08260836791071326,0
34763,0.5362746934151504,0.5105472696223093,0.5160925761742278,0.44038186685551994,0.47766742144350177,0.052019861562813886,0
41774,0.5503048864456354,0.5208694638562095,0.5838634233579192,0.5311382755325206,0.608751668507962,0.41549509449073585,2
33682,0.6766376744536188,0.5521374106569169,0.5308410874242206,0.4324860738562977,0.4666687100214973,0.07504503379329112,0
44366,0.6058569227859698,0.5374776583061821,0.547442276601422,0.48540522143881804,0.5459200248115879,0.5337184961591068,2
14846,0.3789460348237056,0.32032113282575275,0.33177264163315157,0.2895691771106956,0.3153916663594048,0.0014377872691543974,1
40737,0.5474387151620644,0.5158486242444574,0.5850760944799919,0.5294268808150757,0.6118682904054324,0.40581315289770037,2
48755,0.4882957022119644,0.4948678073013509,0.566038423699695,0.5121188579510186,0.5564321750090926,0.3454246076500701,2
43253,0.4036697458269758,0.42056971082314093,0.4735154145942817,0.4186806761085373,0.47359234474309286,0.21808725719633987,2
48631,0.5129698381834239,0.5249298238631086,0.565149806656172,0.4824543887945638,0.5314288962844173,0.27147530533190783,2
22743,0.6920839690872135,0.5667294034696675,0.570232392344425,0.4588591957494601,0.48435738538992185,0.09132012138774828,0
40207,0.4609656298140569,0.48742326113862566,0.5466068246801611,0.4856200279407242,0.5384643085846141,0.13417184597072995,2
14393,0.5022965174458208,0.5147630501079414,0.5744040822712544,0.5110439432792625,0.5859247649901699,0.0014705222841291197,1
594,0.3139921855060968,0.304250750093347,0.34251503433707403,0.30861770604563865,0.3440436484869287,0.001432873043237343,1
37653,0.5492004649036316,0.5471322078616226,0.5382973692378501,0.44178671019960825,0.48093122558247886,0.07876008845577596,0
10633,0.352129614838725,0.31382522019480624,0.3322961915038084,0.2894249435868284,0.3142005523430882,0.0014226727327217993,1
53267,0.4803894026943112,0.4940376345003137,0.552856005051193,0.48443131434188036,0.5415864940719698,0.08477579884030645,2
55041,0.4433026886192251,0.4698166796499627,0.5213255432083075,0.4734364854445218,0.5421372894705977,0.14794043029927625,2
39979,0.4867152685589639,0.5194270859986998,0.5782000720007655,0.5224308932858501,0.6185314479642243,0.194689172335888,2
51436,0.4285504444309796,0.4473972755927302,0.5033638332356952,0.44615164889131836,0.5029524201287243,0.2206190124995629,2
46565,0.4341441605202807,0.4691623025733461,0.5122717760543277,0.46191235921187107,0.5143309730056136,0.1749196613874644,2
45299,0.4475624691303621,0.45821226646651547,0.5248278589291329,0.46589929138996,0.5179199942624216,0.08448177568279218,2
11548,0.4576900054899757,0.3731693078671193,0.36721251213304035,0.308983362288103,0.32873871849383307,0.001433730219584779,1
49525,0.5451463289688945,0.5161329299982373,0.5724065926776942,0.5114872297975699,0.558968160434915,0.18304859556452646,2
22576,0.5912621252265303,0.5870970676704556,0.6270826170809918,0.5344750541504255,0.5838621904854825,0.1356479436283922,0
47270,0.46407370889174093,0.5037931125983461,0.5635047258730347,0.48921704441514785,0.5645823284099104,0.26953148240333064,2
19163,0.31467567830578236,0.26401295676088554,0.277178643418487,0.2400181249050849,0.2526490401011926,0.0054559792515770904,0
44167,0.4657413578784823,0.48052079127977404,0.5220794752754334,0.45562298362526066,0.5159798187352069,0.22036763153026787,2
4901,0.522346863644793,0.46568713857631056,0.47997371111287757,0.41471844447276185,0.45738763053130205,0.0013800180423940824,1
18383,0.25019187373423,0.21549333682081726,0.24169219014480658,0.22037898836017825,0.24431023042517921,0.0014368045760813975,1
41827,0.5926098316468642,0.5175985261589725,0.5728536860391933,0.5034286778677453,0.5560715532283564,0.42602987984815593,2
21529,0.601951970974737,0.5423724557004251,0.5458149175257053,0.4481576857920761,0.48776887755130427,0.08718147911009042,0
50387,0.44624459953472906,0.4804535055847126,0.5476291140310859,0.48336698561683017,0.5429541256219146,0.23956943452197194,2
21952,0.5740297523635356,0.5279254588221023,0.5085380654680379,0.42231253799086765,0.463006856315284,0.06785981083580352,0
34735,0.5540083249331196,0.5252411386634975,0.5518863744880326,0.46471851725114555,0.5254176903039829,0.09761950059751669,0
38349,0.7149348455554148,0.7394456227338463,0.6863880577970702,0.5438228861727996,0.5174647914536382,0.28268661171151005,2
54964,0.48843386966173297,0.5200430817985562,0.5706607513295079,0.50227833832571,0.5427093276669688,0.13590232977528052,2
1634,0.28880256100942103,0.27810694066159847,0.3173532478066855,0.2870704526070033,0.3209694181096975,0.0013975902985177454,1
47485,0.4225298322344201,0.45490010443498025,0.510178082906198,0.4546305511215878,0.5151938352187075,0.18921789758491406,2
31509,0.5807467101458056,0.5371085346691913,0.5442462932517258,0.44946857885915,0.4864169252092175,0.07940762589311304,0
23786,0.5840549254630216,0.5773420634153461,0.6224557324406993,0.519338473604405,0.551009697994685,0.12434374735180742,0
44012,0.29969437910944885,0.31906118449358517,0.3680307486813783,0.3292298675252575,0.36687864449909924,0.27628857437288573,2
26193,0.28736258994655073,0.2641271529053205,0.29063144468877894,0.2570293001802655,0.2767414074274026,0.005108203294277187,0
27894,0.4177678750121643,0.35636209938950075,0.3553020057428459,0.3029145272578645,0.3178568424594163,0.01853076065039778,0
9671,0.43970069533572387,0.39465524136610813,0.4197918053812218,0.3691110984961913,0.4053807096277973,0.001400700927935191,1
49452,0.4474243016805935,0.4477782453027951,0.49043812617754423,0.4304451915476333,0.46884154476208995,0.05958946240128362,2
17310,0.621286692408961,0.5928722652155702,0.6032064138403497,0.45930160010554194,0.4714422701429392,0.0014153582700367434,1
26074,0.386043985906002,0.3334607970796113,0.3462057064910563,0.2974729095699472,0.3161543839545663,0.01034425239796583,0
28750,0.5358331084095779,0.4916087156771879,0.47149311461033244,0.3975930291893807,0.42678232257319876,0.05832566416165607,0
40442,0.5067054820804621,0.5205624136421273,0.5817737808857714,0.5041789568405219,0.5491423549168758,0.3168581870311035,2
30399,0.7070551696659559,0.5481462317167708,0.5448999710883001,0.44458184121106414,0.4755618555624291,0.08108867381412685,0
40499,0.3530068174849301,0.3853333295425899,0.43593881251395583,0.39170680173981803,0.4421004028696593,0.20182796458743218,2
13621,0.43795042129596473,0.43142734755999324,0.47425263762298225,0.4203938351504331,0.47373396339471435,0.00138114682128023,1
32188,0.5465417743087495,0.5395857854704597,0.5224323904203538,0.43010158936080606,0.4613741955744475,0.07079651025908303,0
17716,0.4456115998229987,0.4378796666420268,0.491237628349466,0.441303726381154,0.4955204756039871,0.0014454569808616024,1
5149,0.4082246813886149,0.36524807572388995,0.3955591426541751,0.3529322432807579,0.39251971293697013,0.0014279495881492912,1
15115,0.47106837865776513,0.4860325321597192,0.5521739724827454,0.49581738218624244,0.5660546566058754,0.0014134960825438496,1
19650,0.4417773383349031,0.3864852416883212,0.40057944919920657,0.3440166707488725,0.3726455583054864,0.03155595519467469,0
19072,0.5289793602617562,0.463986516325784,0.4465201908475989,0.3796176506017427,0.40856561194658525,0.04851373083452672,0
18098,0.2873492781324534,0.27302213225524585,0.30412576538788516,0.2723965661482508,0.3033743122075227,0.0015052734314477795,1
47262,0.46457818074322144,0.5193517449739481,0.5562793325903718,0.4915305148514878,0.5709303844688444,0.20174293657685474,2
42209,0.43456646634681584,0.45185708518369005,0.4950174153750495,0.440070463589923,0.4988722856193289,0.16953711770950503,2
50358,0.4013824089426013,0.42428653471088945,0.4879844292015256,0.43489217132631375,0.4768364234270227,0.3048538555880255,2
33295,0.49425021436610966,0.43022947265073425,0.40888080328955384,0.3453438838171177,0.36984858993596154,0.04454881915536522,0
38805,0.39708682424182334,0.41848906654839557,0.48247702886967403,0.42692536426793964,0.4797810798189527,0.089706697083857,2
13065,0.5525137295296431,0.4959476953227913,0.4949946303226514,0.4127891556856216,0.44435922036302217,0.0013833052366770435,1
20239,0.6849134915694903,0.5219322935324231,0.5036078864636029,0.41313408111578714,0.44344628584096213,0.07796777551969193,0
17562,0.6591610986561494,0.5997226123528955,0.5927227580647694,0.48717836751204724,0.5162842988361931,0.0013944102936497935,1
24506,0.5668661602668973,0.5692786783952267,0.5948118942024193,0.5020066323602599,0.5532447437858116,0.09713115211733604,0
23902,0.5018682442543456,0.4555833859298979,0.4410472212615931,0.37594256277036353,0.40628352853188454,0.04453010444750948,0
14241,0.46817971499865035,0.47261946053930914,0.5115679711024774,0.4521816687836355,0.49630949380587847,0.0014445723050028054,1
16007,0.427439137467891,0.412951264307687,0.4677194035987217,0.42128967089041536,0.4773396754211777,0.001297066922869669,1
29361,0.4223576967072998,0.3708157300687452,0.38807703778116115,0.3365143221022173,0.3644594944608647,0.015458973509408938,0
24892,0.28959484346224673,0.23267488120757923,0.23751239886601327,0.20298539576024893,0.21093577204697678,0.010763238245933232,0
42579,0.52132369007159,0.5393924575578894,0.613808045553902,0.5284185693913439,0.6157349853755983,0.3164371773170887,2
27426,0.6929946807826978,0.523446221671301,0.5080413513257609,0.4175038716997374,0.45190800027534717,0.07345549424211983,0
15053,0.3583040014395119,0.32426729668821713,0.3491925736931886,0.31149267273850106,0.34545376563235997,0.0015038205206579936,1
55461,0.6921670531683034,0.6726351921243515,0.6208521710863761,0.5152840560160664,0.5657405666678149,0.09219867295097575,2
2818,0.686577009303581,0.6301599125096428,0.5929774443171294,0.4394158992186116,0.40544848426821634,0.0014186236390394018,1
44157,0.46378452120617886,0.48344629748616846,0.5452640255921709,0.4799269940185432,0.5398375037244441,0.1128243604199774,2
33718,0.5154485897739561,0.4420940255988901,0.4269513751791792,0.3597778221505377,0.3863886368835562,0.044333443346998104,0
5362,0.5994268575489001,0.6151803161859056,0.59753546746573,0.48505367979196157,0.5085478742104698,0.0014341153010476242,1
49259,0.4273230033655938,0.47181582294195806,0.5179827228542683,0.4651163724148402,0.5247682676301185,0.1945957412220877,2
40278,0.515335209840093,0.5289290581329452,0.591033626180329,0.5271689865989414,0.5975809915804172,0.366042832024006,2
47316,0.4586310130382334,0.4928165412878293,0.5575107380888606,0.4892108692795695,0.5678071874196915,0.2315322223529699,2
6385,0.45043323069465635,0.3765975614147813,0.38510586694845866,0.3554958067080234,0.3654867354660192,0.001418371256818994,1
42363,0.5083162115862357,0.536338066076448,0.5837525361029156,0.529272943506728,0.5963433457214249,0.15856366187875426,2
15169,0.28055199043752715,0.25860688285276184,0.3066862989429255,0.2837310275024219,0.3184577101670104,0.001382095090115112,1
48704,0.5423191750714705,0.5227548848466929,0.5757478940282402,0.4994854127198178,0.5455806458285948,0.06719560961749903,2
53262,0.4863769648696636,0.5093015365778306,0.5736131877857942,0.5165561339452187,0.5467323089348168,0.12140583731196189,2
33844,0.3980732755692407,0.36217709974014456,0.3792683365240845,0.32611495270706264,0.3493978450800189,0.012895396081557226,0
13246,0.5721307532283444,0.5024810415446521,0.5016488782918704,0.42378486674520566,0.4612254959902449,0.0014048899033768992,1
18318,0.5180352129614838,0.4916300386087214,0.544338952464811,0.48481858355886925,0.5418323035887127,0.0014566196204552507,1
22640,0.39290737364334244,0.33343663109054006,0.3379970116137944,0.2863647228266136,0.304821857139454,0.0014304262219438817,0
28305,0.5173833930987883,0.5622705415645536,0.547720254240678,0.44024469062945676,0.46744811838631417,0.09182613062724485,0
29032,0.5295962939909553,0.5867805405979141,0.6150683121187617,0.5259652762422642,0.5878528017758169,0.11062348798806669,0
47351,0.32534257265037303,0.34572100886844415,0.4158292316019563,0.36982256233104666,0.41676786077996364,0.0758559047692047,2
47536,0.3078531440668786,0.3335721501665084,0.3845681397118653,0.3386826768524646,0.37651832264643575,0.2649636124615569,2
29191,0.5697708899085432,0.5557082909243918,0.49135155361145616,0.4110865825904315,0.4422804608695779,0.0744684527292701,0
